AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
56.0,6.0,20.0,1.0,7315.0,31.0,1.0,1.0,1.0,1.0
22.0,1.0,19.0,5.0,7800.0,31.0,2.0,18.0,1.0,1.0
22.0,1.0,21.0,5.0,850.0,31.0,2.0,75.0,1.0,1.0
53.0,1.0,22.0,1.0,565.0,34.0,0.0,40.0,1.0,1.0
55.0,1.0,21.0,1.0,51.0,46.0,0.0,50.0,1.0,1.0
50.0,6.0,19.0,1.0,440.0,31.0,1.0,60.0,2.0,1.0
23.0,1.0,19.0,5.0,2723.0,31.0,2.0,25.0,1.0,1.0
54.0,3.0,16.0,1.0,5120.0,31.0,0.0,40.0,2.0,1.0
55.0,1.0,16.0,1.0,6200.0,8.0,1.0,50.0,1.0,1.0
47.0,1.0,21.0,1.0,4220.0,31.0,0.0,40.0,1.0,1.0
46.0,1.0,21.0,1.0,3255.0,31.0,1.0,40.0,2.0,1.0
21.0,1.0,16.0,5.0,9645.0,31.0,2.0,24.0,1.0,1.0
66.0,2.0,20.0,1.0,650.0,31.0,0.0,30.0,1.0,1.0
45.0,7.0,23.0,1.0,2100.0,414.0,0.0,60.0,1.0,1.0
34.0,1.0,21.0,1.0,2145.0,436.0,1.0,40.0,2.0,1.0
66.0,1.0,20.0,2.0,3255.0,31.0,0.0,20.0,2.0,1.0
51.0,1.0,21.0,3.0,9210.0,31.0,0.0,40.0,1.0,1.0
46.0,6.0,21.0,3.0,5120.0,11.0,13.0,45.0,2.0,1.0
59.0,6.0,21.0,1.0,4710.0,26.0,0.0,60.0,1.0,1.0
58.0,7.0,19.0,1.0,5120.0,31.0,1.0,20.0,2.0,1.0
34.0,2.0,22.0,3.0,5740.0,31.0,0.0,40.0,2.0,1.0
37.0,2.0,1.0,5.0,1650.0,205.0,13.0,40.0,1.0,9.0
38.0,1.0,20.0,1.0,1108.0,31.0,0.0,45.0,1.0,1.0
36.0,1.0,20.0,1.0,5860.0,31.0,1.0,40.0,2.0,1.0
55.0,1.0,21.0,3.0,10.0,31.0,0.0,45.0,2.0,1.0
61.0,1.0,20.0,1.0,9620.0,31.0,0.0,40.0,1.0,1.0
61.0,1.0,19.0,1.0,7800.0,31.0,1.0,40.0,2.0,1.0
36.0,1.0,19.0,3.0,7200.0,31.0,2.0,40.0,1.0,1.0
20.0,1.0,19.0,5.0,4760.0,31.0,0.0,35.0,2.0,1.0
19.0,1.0,16.0,5.0,4110.0,31.0,5.0,15.0,1.0,1.0
19.0,1.0,19.0,5.0,9620.0,31.0,12.0,80.0,1.0,8.0
19.0,4.0,18.0,5.0,700.0,31.0,12.0,45.0,1.0,1.0
37.0,2.0,21.0,5.0,3255.0,31.0,13.0,40.0,2.0,1.0
60.0,5.0,21.0,3.0,3255.0,31.0,0.0,40.0,1.0,1.0
38.0,1.0,20.0,3.0,3640.0,31.0,13.0,40.0,2.0,1.0
41.0,1.0,16.0,1.0,8800.0,40.0,0.0,48.0,2.0,1.0
49.0,6.0,19.0,1.0,205.0,31.0,1.0,70.0,1.0,1.0
54.0,2.0,21.0,3.0,650.0,31.0,0.0,36.0,2.0,1.0
25.0,1.0,21.0,5.0,4020.0,31.0,2.0,45.0,1.0,1.0
25.0,1.0,21.0,5.0,4110.0,31.0,2.0,35.0,1.0,1.0
40.0,1.0,16.0,5.0,5522.0,39.0,0.0,40.0,2.0,1.0
27.0,1.0,20.0,5.0,6050.0,31.0,0.0,45.0,1.0,1.0
31.0,1.0,19.0,5.0,4010.0,31.0,13.0,39.0,2.0,1.0
62.0,5.0,21.0,3.0,1108.0,31.0,0.0,40.0,2.0,1.0
37.0,1.0,18.0,1.0,6442.0,46.0,1.0,88.0,1.0,1.0
57.0,3.0,16.0,3.0,5860.0,31.0,0.0,40.0,2.0,1.0
25.0,1.0,15.0,5.0,6230.0,51.0,2.0,35.0,1.0,9.0
21.0,1.0,19.0,5.0,440.0,51.0,2.0,40.0,1.0,9.0
21.0,1.0,19.0,1.0,1108.0,31.0,10.0,15.0,1.0,1.0
49.0,1.0,19.0,1.0,4700.0,31.0,0.0,40.0,2.0,1.0
53.0,1.0,21.0,1.0,1980.0,31.0,1.0,50.0,2.0,1.0
17.0,1.0,14.0,5.0,9645.0,31.0,2.0,10.0,1.0,1.0
52.0,1.0,16.0,1.0,440.0,5.0,1.0,50.0,1.0,1.0
18.0,1.0,14.0,5.0,4220.0,31.0,2.0,35.0,1.0,9.0
32.0,1.0,18.0,1.0,3603.0,8.0,0.0,40.0,2.0,1.0
34.0,1.0,17.0,1.0,9620.0,31.0,1.0,40.0,1.0,1.0
68.0,1.0,18.0,1.0,9130.0,31.0,1.0,15.0,1.0,1.0
43.0,1.0,19.0,1.0,4850.0,31.0,1.0,50.0,1.0,1.0
66.0,6.0,22.0,1.0,3602.0,11.0,0.0,5.0,2.0,1.0
26.0,1.0,21.0,5.0,4850.0,31.0,0.0,45.0,1.0,1.0
58.0,3.0,22.0,3.0,2320.0,31.0,0.0,60.0,2.0,1.0
35.0,1.0,9.0,1.0,8990.0,327.0,0.0,40.0,1.0,8.0
76.0,6.0,16.0,1.0,6260.0,31.0,0.0,20.0,1.0,1.0
46.0,1.0,16.0,3.0,3640.0,27.0,0.0,36.0,2.0,1.0
17.0,1.0,14.0,5.0,4720.0,31.0,2.0,8.0,1.0,1.0
40.0,1.0,19.0,1.0,5000.0,19.0,0.0,50.0,1.0,1.0
40.0,6.0,19.0,1.0,4950.0,31.0,1.0,60.0,2.0,1.0
57.0,7.0,21.0,1.0,4810.0,31.0,0.0,32.0,1.0,1.0
54.0,7.0,19.0,1.0,4810.0,31.0,1.0,20.0,2.0,1.0
19.0,1.0,16.0,5.0,4720.0,31.0,3.0,15.0,2.0,8.0
38.0,1.0,16.0,1.0,8940.0,19.0,0.0,25.0,2.0,1.0
37.0,1.0,19.0,1.0,8950.0,31.0,1.0,40.0,1.0,1.0
38.0,1.0,16.0,3.0,9130.0,31.0,10.0,30.0,1.0,1.0
46.0,1.0,14.0,1.0,9130.0,31.0,0.0,40.0,1.0,1.0
47.0,1.0,19.0,1.0,5000.0,8.0,1.0,38.0,2.0,1.0
66.0,5.0,20.0,2.0,2016.0,31.0,0.0,30.0,2.0,3.0
23.0,1.0,16.0,1.0,6210.0,46.0,7.0,40.0,1.0,3.0
41.0,1.0,16.0,1.0,8990.0,31.0,0.0,40.0,1.0,8.0
36.0,3.0,21.0,1.0,2310.0,31.0,1.0,40.0,2.0,1.0
70.0,1.0,16.0,1.0,5400.0,31.0,1.0,40.0,2.0,1.0
32.0,1.0,21.0,5.0,3255.0,31.0,0.0,36.0,2.0,1.0
51.0,1.0,22.0,1.0,1305.0,26.0,0.0,45.0,1.0,1.0
46.0,2.0,18.0,1.0,2060.0,31.0,1.0,30.0,2.0,1.0
20.0,1.0,19.0,5.0,4110.0,31.0,2.0,10.0,1.0,1.0
19.0,1.0,19.0,5.0,4055.0,31.0,5.0,8.0,1.0,1.0
70.0,1.0,16.0,1.0,9130.0,31.0,0.0,50.0,1.0,1.0
68.0,1.0,16.0,1.0,5860.0,31.0,1.0,40.0,2.0,1.0
43.0,1.0,22.0,1.0,5160.0,31.0,0.0,35.0,2.0,1.0
45.0,1.0,21.0,1.0,910.0,26.0,1.0,50.0,1.0,1.0
28.0,4.0,21.0,1.0,2320.0,31.0,0.0,40.0,2.0,1.0
31.0,1.0,20.0,1.0,7410.0,31.0,1.0,45.0,1.0,1.0
21.0,1.0,16.0,1.0,6050.0,46.0,0.0,60.0,1.0,1.0
32.0,1.0,16.0,1.0,310.0,31.0,0.0,40.0,2.0,3.0
34.0,7.0,19.0,1.0,4760.0,31.0,1.0,30.0,1.0,1.0
40.0,7.0,20.0,1.0,7210.0,31.0,0.0,60.0,1.0,1.0
45.0,4.0,22.0,1.0,300.0,31.0,1.0,50.0,2.0,1.0
37.0,5.0,23.0,1.0,1640.0,31.0,0.0,40.0,2.0,1.0
57.0,6.0,17.0,3.0,9130.0,31.0,0.0,55.0,1.0,1.0
53.0,2.0,21.0,2.0,2545.0,31.0,0.0,16.0,2.0,1.0
55.0,5.0,16.0,1.0,5550.0,31.0,0.0,35.0,1.0,1.0
52.0,2.0,16.0,1.0,5740.0,31.0,1.0,40.0,2.0,1.0
66.0,2.0,21.0,1.0,6050.0,31.0,0.0,50.0,1.0,1.0
64.0,1.0,16.0,1.0,220.0,31.0,1.0,60.0,2.0,1.0
34.0,1.0,20.0,3.0,8030.0,31.0,0.0,50.0,1.0,1.0
65.0,6.0,16.0,1.0,205.0,31.0,0.0,10.0,1.0,1.0
63.0,6.0,16.0,1.0,8350.0,31.0,1.0,8.0,2.0,1.0
25.0,1.0,19.0,5.0,5300.0,31.0,0.0,40.0,1.0,2.0
24.0,1.0,16.0,5.0,4010.0,31.0,13.0,23.0,2.0,1.0
35.0,1.0,21.0,1.0,5810.0,31.0,0.0,40.0,1.0,1.0
33.0,1.0,22.0,1.0,3230.0,27.0,1.0,36.0,2.0,1.0
37.0,1.0,14.0,5.0,4230.0,373.0,0.0,40.0,2.0,1.0
42.0,2.0,9.0,1.0,6230.0,373.0,12.0,45.0,1.0,1.0
23.0,2.0,15.0,5.0,4251.0,373.0,12.0,40.0,1.0,1.0
36.0,1.0,21.0,5.0,2710.0,31.0,0.0,36.0,2.0,1.0
33.0,1.0,20.0,5.0,8030.0,31.0,13.0,40.0,1.0,1.0
63.0,2.0,16.0,3.0,4020.0,31.0,0.0,40.0,2.0,1.0
28.0,1.0,12.0,1.0,9600.0,6.0,0.0,50.0,1.0,1.0
30.0,2.0,19.0,1.0,8740.0,31.0,0.0,40.0,2.0,1.0
46.0,1.0,11.0,1.0,350.0,41.0,1.0,40.0,1.0,1.0
60.0,1.0,20.0,1.0,7340.0,31.0,0.0,40.0,1.0,1.0
42.0,3.0,16.0,1.0,3870.0,31.0,0.0,40.0,1.0,1.0
40.0,1.0,21.0,1.0,3300.0,31.0,1.0,60.0,2.0,1.0
17.0,1.0,13.0,5.0,4030.0,31.0,2.0,10.0,2.0,1.0
17.0,1.0,13.0,5.0,4030.0,31.0,2.0,10.0,2.0,1.0
43.0,1.0,21.0,5.0,800.0,31.0,0.0,42.0,1.0,9.0
21.0,1.0,14.0,5.0,4055.0,29.0,2.0,36.0,2.0,2.0
49.0,1.0,21.0,1.0,1010.0,31.0,0.0,40.0,1.0,1.0
56.0,2.0,20.0,1.0,800.0,19.0,1.0,40.0,2.0,1.0
28.0,1.0,23.0,1.0,10.0,46.0,0.0,50.0,1.0,1.0
28.0,1.0,22.0,1.0,705.0,31.0,1.0,50.0,2.0,1.0
33.0,1.0,19.0,1.0,6230.0,31.0,0.0,45.0,1.0,1.0
34.0,1.0,20.0,1.0,2360.0,31.0,1.0,50.0,2.0,1.0
57.0,6.0,21.0,1.0,940.0,19.0,0.0,48.0,1.0,1.0
53.0,1.0,20.0,1.0,5240.0,19.0,1.0,40.0,2.0,1.0
41.0,4.0,21.0,1.0,1050.0,31.0,0.0,40.0,1.0,1.0
40.0,1.0,20.0,1.0,3255.0,34.0,1.0,30.0,2.0,1.0
44.0,3.0,22.0,3.0,750.0,31.0,0.0,40.0,2.0,1.0
44.0,1.0,21.0,3.0,1021.0,4.0,0.0,50.0,2.0,1.0
33.0,1.0,16.0,1.0,4600.0,19.0,12.0,40.0,2.0,1.0
35.0,4.0,20.0,1.0,6010.0,31.0,0.0,40.0,2.0,1.0
44.0,1.0,21.0,1.0,4700.0,31.0,1.0,55.0,1.0,1.0
33.0,6.0,19.0,5.0,4350.0,46.0,0.0,25.0,2.0,1.0
33.0,4.0,20.0,5.0,4251.0,31.0,13.0,30.0,1.0,1.0
40.0,1.0,20.0,1.0,7700.0,6.0,0.0,40.0,1.0,1.0
41.0,1.0,18.0,1.0,5860.0,31.0,1.0,45.0,2.0,1.0
22.0,6.0,19.0,5.0,4600.0,31.0,4.0,40.0,2.0,1.0
23.0,1.0,14.0,5.0,8255.0,29.0,15.0,40.0,1.0,1.0
62.0,7.0,16.0,2.0,5120.0,31.0,0.0,50.0,2.0,1.0
36.0,1.0,18.0,5.0,4810.0,31.0,2.0,40.0,2.0,1.0
60.0,1.0,19.0,1.0,4810.0,56.0,0.0,40.0,2.0,1.0
61.0,6.0,18.0,1.0,6710.0,31.0,1.0,40.0,1.0,1.0
42.0,4.0,16.0,1.0,205.0,27.0,0.0,60.0,1.0,1.0
40.0,6.0,20.0,1.0,5820.0,31.0,1.0,60.0,2.0,1.0
22.0,4.0,21.0,5.0,1240.0,19.0,0.0,40.0,1.0,9.0
54.0,1.0,16.0,3.0,5630.0,31.0,0.0,42.0,2.0,1.0
23.0,1.0,21.0,5.0,8740.0,27.0,0.0,40.0,1.0,1.0
55.0,1.0,16.0,1.0,7750.0,31.0,0.0,40.0,2.0,1.0
32.0,1.0,18.0,3.0,1560.0,6.0,0.0,40.0,1.0,1.0
43.0,1.0,21.0,1.0,1106.0,31.0,0.0,40.0,2.0,1.0
41.0,3.0,22.0,1.0,3230.0,27.0,1.0,45.0,2.0,1.0
64.0,1.0,16.0,1.0,5400.0,31.0,0.0,18.0,2.0,1.0
66.0,1.0,18.0,1.0,10.0,31.0,1.0,50.0,1.0,1.0
62.0,6.0,16.0,1.0,9130.0,31.0,1.0,50.0,1.0,1.0
60.0,1.0,21.0,1.0,4700.0,31.0,0.0,48.0,1.0,1.0
57.0,1.0,21.0,1.0,850.0,19.0,1.0,40.0,2.0,1.0
41.0,1.0,21.0,1.0,5522.0,31.0,0.0,40.0,2.0,1.0
41.0,1.0,21.0,1.0,5000.0,31.0,1.0,40.0,1.0,1.0
23.0,5.0,18.0,5.0,7140.0,45.0,0.0,40.0,1.0,1.0
24.0,2.0,21.0,3.0,3648.0,20.0,12.0,48.0,2.0,1.0
60.0,1.0,20.0,5.0,3930.0,31.0,0.0,16.0,2.0,1.0
31.0,1.0,21.0,1.0,9600.0,31.0,0.0,40.0,1.0,1.0
29.0,1.0,22.0,1.0,5410.0,6.0,1.0,40.0,2.0,1.0
49.0,1.0,18.0,5.0,9640.0,31.0,0.0,40.0,2.0,1.0
28.0,1.0,19.0,5.0,4760.0,8.0,15.0,40.0,2.0,1.0
28.0,1.0,16.0,5.0,5940.0,31.0,15.0,40.0,1.0,1.0
25.0,1.0,18.0,5.0,3602.0,48.0,0.0,30.0,2.0,1.0
24.0,1.0,12.0,5.0,8990.0,12.0,13.0,40.0,1.0,1.0
51.0,1.0,20.0,1.0,3255.0,31.0,0.0,45.0,2.0,1.0
55.0,1.0,20.0,1.0,6005.0,20.0,1.0,55.0,1.0,1.0
59.0,1.0,21.0,1.0,4710.0,6.0,0.0,40.0,1.0,1.0
60.0,3.0,18.0,1.0,102.0,31.0,1.0,40.0,2.0,1.0
19.0,1.0,16.0,5.0,8990.0,31.0,2.0,40.0,1.0,1.0
69.0,6.0,21.0,1.0,2905.0,19.0,0.0,20.0,1.0,1.0
69.0,3.0,22.0,1.0,2310.0,31.0,1.0,50.0,2.0,1.0
31.0,1.0,21.0,5.0,310.0,31.0,0.0,40.0,2.0,8.0
60.0,3.0,22.0,1.0,2310.0,29.0,0.0,45.0,2.0,1.0
61.0,1.0,20.0,1.0,9240.0,31.0,1.0,55.0,1.0,1.0
66.0,4.0,20.0,1.0,2205.0,19.0,1.0,40.0,2.0,1.0
52.0,4.0,22.0,1.0,2014.0,301.0,0.0,45.0,1.0,1.0
50.0,4.0,20.0,1.0,9121.0,301.0,1.0,45.0,2.0,1.0
48.0,1.0,21.0,3.0,5740.0,31.0,0.0,25.0,1.0,1.0
32.0,1.0,16.0,1.0,5240.0,31.0,0.0,45.0,2.0,1.0
36.0,1.0,20.0,1.0,6220.0,31.0,1.0,45.0,1.0,1.0
46.0,1.0,20.0,1.0,4850.0,31.0,0.0,40.0,1.0,1.0
41.0,7.0,21.0,1.0,2100.0,31.0,1.0,40.0,2.0,1.0
17.0,1.0,9.0,5.0,4110.0,31.0,2.0,5.0,2.0,1.0
76.0,3.0,16.0,2.0,20.0,31.0,0.0,16.0,1.0,1.0
65.0,4.0,21.0,1.0,530.0,31.0,0.0,40.0,1.0,1.0
60.0,1.0,20.0,1.0,3500.0,31.0,0.0,32.0,2.0,1.0
58.0,1.0,16.0,1.0,5160.0,31.0,0.0,40.0,2.0,1.0
61.0,1.0,18.0,1.0,7700.0,31.0,1.0,60.0,1.0,1.0
62.0,1.0,20.0,1.0,8760.0,31.0,0.0,30.0,2.0,1.0
58.0,1.0,21.0,1.0,10.0,31.0,1.0,40.0,1.0,1.0
46.0,1.0,16.0,1.0,9130.0,501.0,0.0,40.0,1.0,1.0
18.0,1.0,14.0,5.0,8800.0,501.0,2.0,24.0,1.0,1.0
61.0,4.0,18.0,1.0,5740.0,6.0,0.0,41.0,2.0,1.0
61.0,3.0,18.0,1.0,6305.0,6.0,1.0,40.0,1.0,1.0
78.0,1.0,16.0,1.0,9130.0,30.0,1.0,45.0,1.0,1.0
66.0,1.0,17.0,1.0,5860.0,31.0,0.0,25.0,2.0,1.0
67.0,3.0,11.0,1.0,6305.0,31.0,1.0,40.0,1.0,1.0
31.0,7.0,20.0,1.0,205.0,19.0,0.0,40.0,1.0,1.0
28.0,1.0,21.0,1.0,8990.0,31.0,1.0,40.0,2.0,6.0
47.0,1.0,21.0,1.0,10.0,12.0,0.0,40.0,1.0,1.0
17.0,1.0,16.0,5.0,8350.0,31.0,2.0,30.0,2.0,9.0
41.0,1.0,22.0,1.0,2310.0,29.0,0.0,45.0,2.0,1.0
38.0,1.0,19.0,1.0,4810.0,8.0,1.0,40.0,1.0,1.0
60.0,2.0,16.0,1.0,230.0,55.0,0.0,50.0,2.0,1.0
60.0,1.0,16.0,1.0,5120.0,31.0,1.0,40.0,1.0,1.0
46.0,1.0,19.0,1.0,5840.0,31.0,0.0,40.0,2.0,1.0
55.0,1.0,16.0,1.0,6200.0,31.0,1.0,45.0,1.0,1.0
42.0,1.0,21.0,5.0,20.0,31.0,0.0,20.0,1.0,1.0
41.0,1.0,20.0,1.0,4010.0,110.0,0.0,39.0,2.0,9.0
46.0,1.0,20.0,1.0,1410.0,6.0,1.0,50.0,1.0,1.0
18.0,1.0,18.0,5.0,4720.0,6.0,2.0,35.0,1.0,9.0
56.0,1.0,22.0,1.0,3725.0,48.0,0.0,40.0,1.0,1.0
56.0,1.0,22.0,1.0,1007.0,51.0,1.0,40.0,2.0,1.0
21.0,1.0,16.0,5.0,4020.0,110.0,2.0,40.0,1.0,1.0
60.0,5.0,19.0,1.0,7330.0,31.0,0.0,40.0,1.0,1.0
56.0,3.0,20.0,1.0,5740.0,31.0,1.0,37.0,2.0,1.0
63.0,1.0,21.0,1.0,4710.0,31.0,0.0,65.0,2.0,1.0
61.0,7.0,20.0,1.0,4710.0,46.0,1.0,60.0,1.0,1.0
86.0,1.0,21.0,1.0,6050.0,31.0,0.0,50.0,1.0,1.0
26.0,5.0,22.0,1.0,3820.0,31.0,0.0,40.0,2.0,2.0
27.0,1.0,20.0,1.0,3545.0,233.0,1.0,36.0,1.0,9.0
67.0,1.0,16.0,3.0,5400.0,31.0,0.0,4.0,2.0,1.0
19.0,1.0,19.0,5.0,5860.0,31.0,0.0,40.0,2.0,1.0
57.0,1.0,21.0,1.0,440.0,31.0,0.0,50.0,2.0,1.0
58.0,1.0,16.0,1.0,9130.0,31.0,1.0,55.0,1.0,1.0
68.0,1.0,18.0,1.0,1050.0,56.0,0.0,28.0,1.0,1.0
62.0,1.0,16.0,1.0,5810.0,31.0,1.0,30.0,2.0,1.0
55.0,1.0,16.0,1.0,9130.0,6.0,1.0,47.0,1.0,1.0
54.0,1.0,16.0,5.0,4700.0,31.0,0.0,37.0,2.0,1.0
21.0,1.0,16.0,5.0,4700.0,31.0,2.0,16.0,2.0,1.0
37.0,2.0,23.0,1.0,3160.0,20.0,0.0,35.0,2.0,1.0
42.0,1.0,23.0,1.0,3160.0,31.0,1.0,40.0,1.0,1.0
22.0,1.0,19.0,4.0,5400.0,31.0,0.0,40.0,2.0,8.0
49.0,7.0,22.0,5.0,205.0,31.0,0.0,50.0,2.0,1.0
63.0,1.0,16.0,1.0,4220.0,31.0,0.0,2.0,2.0,1.0
70.0,6.0,16.0,1.0,205.0,31.0,1.0,40.0,1.0,1.0
34.0,6.0,21.0,5.0,3245.0,31.0,0.0,40.0,2.0,1.0
23.0,1.0,21.0,5.0,5940.0,31.0,0.0,5.0,2.0,1.0
54.0,7.0,22.0,1.0,1600.0,31.0,0.0,55.0,1.0,1.0
52.0,1.0,21.0,1.0,2320.0,31.0,1.0,60.0,2.0,1.0
48.0,2.0,20.0,1.0,3255.0,31.0,0.0,36.0,2.0,1.0
47.0,1.0,16.0,1.0,1970.0,31.0,1.0,40.0,1.0,1.0
18.0,1.0,14.0,5.0,6260.0,31.0,2.0,10.0,1.0,1.0
53.0,1.0,18.0,4.0,7510.0,31.0,2.0,40.0,1.0,1.0
38.0,1.0,19.0,1.0,600.0,31.0,0.0,40.0,1.0,1.0
36.0,1.0,20.0,1.0,3620.0,31.0,1.0,45.0,2.0,1.0
60.0,1.0,21.0,1.0,5860.0,20.0,0.0,40.0,2.0,1.0
58.0,1.0,21.0,1.0,4710.0,20.0,1.0,40.0,1.0,1.0
44.0,1.0,1.0,1.0,7810.0,205.0,0.0,54.0,1.0,6.0
43.0,1.0,1.0,1.0,7810.0,205.0,1.0,54.0,2.0,6.0
28.0,1.0,21.0,1.0,1021.0,210.0,0.0,40.0,1.0,6.0
65.0,7.0,16.0,1.0,205.0,31.0,0.0,90.0,1.0,1.0
54.0,6.0,16.0,1.0,4510.0,47.0,0.0,40.0,2.0,1.0
58.0,3.0,16.0,1.0,4255.0,6.0,1.0,40.0,1.0,1.0
56.0,1.0,19.0,1.0,4710.0,31.0,0.0,52.0,1.0,1.0
41.0,1.0,20.0,1.0,3255.0,31.0,1.0,34.0,2.0,1.0
52.0,1.0,19.0,1.0,7220.0,31.0,0.0,45.0,1.0,1.0
31.0,2.0,18.0,1.0,2840.0,31.0,1.0,40.0,2.0,1.0
45.0,1.0,20.0,1.0,1560.0,31.0,0.0,40.0,1.0,1.0
43.0,2.0,21.0,1.0,2634.0,19.0,1.0,40.0,2.0,1.0
47.0,1.0,23.0,5.0,7200.0,25.0,0.0,45.0,1.0,1.0
51.0,1.0,18.0,5.0,5110.0,31.0,0.0,40.0,2.0,1.0
58.0,3.0,16.0,5.0,6305.0,31.0,0.0,50.0,1.0,1.0
61.0,2.0,16.0,1.0,9620.0,40.0,1.0,40.0,1.0,1.0
53.0,1.0,20.0,1.0,6355.0,19.0,0.0,40.0,1.0,1.0
54.0,1.0,19.0,1.0,3255.0,19.0,1.0,32.0,2.0,1.0
25.0,1.0,12.0,1.0,5120.0,8.0,0.0,30.0,2.0,1.0
26.0,1.0,14.0,1.0,6005.0,31.0,1.0,80.0,1.0,1.0
32.0,2.0,23.0,5.0,850.0,27.0,0.0,50.0,1.0,1.0
26.0,1.0,21.0,5.0,440.0,31.0,13.0,40.0,2.0,1.0
52.0,3.0,21.0,1.0,10.0,31.0,0.0,40.0,1.0,1.0
52.0,3.0,19.0,1.0,5940.0,8.0,1.0,30.0,2.0,1.0
19.0,1.0,19.0,5.0,4110.0,31.0,2.0,20.0,2.0,1.0
45.0,1.0,19.0,1.0,9130.0,31.0,0.0,70.0,1.0,1.0
40.0,1.0,18.0,1.0,5120.0,31.0,1.0,40.0,2.0,1.0
84.0,1.0,16.0,2.0,7340.0,31.0,0.0,30.0,1.0,1.0
52.0,1.0,17.0,2.0,5740.0,29.0,0.0,40.0,2.0,1.0
46.0,1.0,18.0,1.0,8000.0,31.0,0.0,46.0,1.0,1.0
45.0,1.0,18.0,1.0,4810.0,31.0,1.0,42.0,2.0,1.0
32.0,1.0,20.0,1.0,1010.0,19.0,0.0,40.0,2.0,1.0
32.0,1.0,18.0,1.0,8990.0,19.0,1.0,40.0,1.0,6.0
31.0,1.0,20.0,1.0,7200.0,31.0,0.0,43.0,1.0,1.0
26.0,4.0,20.0,1.0,2545.0,31.0,1.0,47.0,2.0,1.0
51.0,1.0,19.0,4.0,4020.0,31.0,0.0,40.0,2.0,1.0
24.0,1.0,20.0,5.0,4220.0,31.0,2.0,40.0,2.0,1.0
22.0,1.0,19.0,5.0,5810.0,31.0,2.0,40.0,2.0,1.0
24.0,1.0,18.0,5.0,7200.0,31.0,15.0,40.0,1.0,1.0
23.0,1.0,20.0,5.0,800.0,20.0,15.0,40.0,1.0,1.0
32.0,1.0,21.0,5.0,4720.0,31.0,0.0,48.0,1.0,1.0
39.0,2.0,21.0,1.0,2310.0,31.0,0.0,50.0,2.0,1.0
42.0,1.0,21.0,1.0,5240.0,19.0,1.0,40.0,1.0,1.0
37.0,1.0,18.0,5.0,9620.0,31.0,0.0,50.0,1.0,1.0
47.0,1.0,16.0,1.0,6050.0,31.0,0.0,61.0,1.0,1.0
45.0,1.0,16.0,1.0,3603.0,31.0,1.0,35.0,2.0,1.0
60.0,6.0,14.0,2.0,4230.0,31.0,0.0,2.0,2.0,1.0
30.0,1.0,21.0,5.0,1105.0,31.0,0.0,40.0,1.0,1.0
31.0,4.0,21.0,5.0,2205.0,31.0,12.0,43.0,1.0,1.0
51.0,1.0,22.0,1.0,850.0,31.0,0.0,60.0,1.0,1.0
38.0,1.0,21.0,1.0,4760.0,17.0,1.0,55.0,2.0,1.0
72.0,3.0,16.0,1.0,9122.0,31.0,0.0,30.0,1.0,1.0
82.0,6.0,16.0,1.0,205.0,19.0,0.0,80.0,1.0,1.0
25.0,1.0,19.0,5.0,3323.0,19.0,7.0,36.0,2.0,1.0
27.0,2.0,20.0,1.0,3255.0,31.0,0.0,40.0,2.0,1.0
35.0,6.0,16.0,1.0,205.0,31.0,1.0,80.0,1.0,1.0
51.0,1.0,10.0,1.0,7810.0,303.0,0.0,40.0,1.0,1.0
46.0,1.0,9.0,1.0,7810.0,303.0,1.0,40.0,2.0,1.0
29.0,2.0,22.0,5.0,2016.0,31.0,0.0,40.0,2.0,1.0
52.0,1.0,19.0,3.0,1555.0,19.0,0.0,50.0,1.0,1.0
54.0,2.0,21.0,1.0,5120.0,11.0,0.0,40.0,2.0,9.0
62.0,3.0,21.0,1.0,9130.0,29.0,1.0,45.0,1.0,1.0
24.0,1.0,21.0,5.0,4800.0,29.0,0.0,40.0,1.0,1.0
22.0,1.0,19.0,5.0,3930.0,31.0,12.0,20.0,1.0,1.0
61.0,3.0,21.0,3.0,860.0,19.0,0.0,40.0,1.0,1.0
68.0,1.0,21.0,3.0,4760.0,31.0,13.0,40.0,2.0,1.0
61.0,1.0,16.0,5.0,4220.0,31.0,0.0,45.0,1.0,1.0
53.0,4.0,21.0,1.0,2310.0,31.0,0.0,50.0,2.0,1.0
55.0,1.0,16.0,1.0,8610.0,31.0,1.0,40.0,1.0,1.0
32.0,1.0,19.0,3.0,5400.0,31.0,2.0,40.0,2.0,1.0
34.0,1.0,18.0,3.0,7220.0,31.0,0.0,45.0,1.0,1.0
41.0,1.0,20.0,1.0,220.0,31.0,0.0,60.0,1.0,1.0
39.0,2.0,19.0,1.0,5540.0,31.0,1.0,30.0,2.0,1.0
19.0,1.0,18.0,5.0,7200.0,31.0,2.0,20.0,1.0,1.0
59.0,1.0,21.0,1.0,51.0,31.0,0.0,50.0,2.0,1.0
50.0,6.0,21.0,1.0,4920.0,31.0,0.0,40.0,2.0,1.0
50.0,7.0,21.0,1.0,4700.0,8.0,1.0,50.0,1.0,1.0
18.0,1.0,19.0,5.0,5240.0,31.0,2.0,15.0,1.0,1.0
67.0,7.0,11.0,1.0,6305.0,18.0,1.0,40.0,1.0,1.0
49.0,1.0,16.0,1.0,6050.0,303.0,0.0,40.0,1.0,1.0
