AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
40.0,1.0,11.0,1.0,6260.0,303.0,1.0,50.0,1.0,1.0
70.0,4.0,24.0,1.0,2205.0,27.0,0.0,40.0,1.0,1.0
69.0,4.0,22.0,1.0,2205.0,116.0,1.0,45.0,2.0,1.0
48.0,6.0,19.0,3.0,3630.0,27.0,0.0,50.0,2.0,1.0
56.0,1.0,21.0,1.0,1021.0,53.0,0.0,40.0,1.0,1.0
56.0,1.0,20.0,1.0,2310.0,103.0,1.0,40.0,2.0,1.0
52.0,1.0,16.0,1.0,9130.0,17.0,1.0,70.0,1.0,2.0
44.0,3.0,15.0,3.0,3601.0,303.0,0.0,14.0,2.0,1.0
50.0,1.0,1.0,1.0,4251.0,8.0,0.0,40.0,1.0,2.0
45.0,1.0,16.0,1.0,5860.0,18.0,1.0,40.0,2.0,1.0
21.0,1.0,16.0,5.0,4820.0,8.0,2.0,35.0,1.0,1.0
64.0,1.0,1.0,1.0,6230.0,8.0,0.0,50.0,1.0,8.0
52.0,1.0,9.0,1.0,4700.0,303.0,0.0,40.0,1.0,8.0
49.0,1.0,9.0,1.0,5350.0,303.0,1.0,20.0,2.0,8.0
25.0,1.0,22.0,5.0,2310.0,36.0,0.0,50.0,1.0,1.0
37.0,1.0,21.0,5.0,1750.0,48.0,0.0,55.0,2.0,1.0
25.0,1.0,21.0,5.0,1021.0,39.0,0.0,40.0,1.0,1.0
26.0,1.0,21.0,5.0,735.0,301.0,13.0,40.0,2.0,1.0
46.0,1.0,17.0,1.0,5240.0,8.0,0.0,40.0,2.0,1.0
51.0,1.0,20.0,1.0,6200.0,36.0,1.0,40.0,1.0,1.0
72.0,1.0,21.0,3.0,120.0,48.0,0.0,35.0,2.0,2.0
53.0,7.0,21.0,3.0,10.0,36.0,0.0,30.0,1.0,1.0
57.0,2.0,17.0,5.0,5120.0,6.0,0.0,40.0,2.0,1.0
36.0,1.0,20.0,1.0,3424.0,20.0,0.0,40.0,2.0,1.0
38.0,1.0,19.0,1.0,6200.0,9.0,1.0,40.0,1.0,1.0
61.0,1.0,21.0,1.0,9645.0,22.0,0.0,25.0,2.0,1.0
61.0,1.0,21.0,1.0,1530.0,21.0,1.0,45.0,1.0,1.0
62.0,7.0,19.0,5.0,4000.0,4.0,15.0,80.0,1.0,1.0
54.0,1.0,16.0,1.0,8030.0,247.0,0.0,50.0,1.0,6.0
44.0,1.0,13.0,1.0,3602.0,247.0,1.0,20.0,2.0,6.0
28.0,1.0,15.0,5.0,3300.0,55.0,0.0,40.0,1.0,9.0
25.0,5.0,19.0,1.0,9810.0,31.0,0.0,60.0,1.0,1.0
33.0,3.0,21.0,1.0,3870.0,110.0,0.0,48.0,1.0,1.0
41.0,1.0,21.0,2.0,2440.0,35.0,0.0,26.0,2.0,1.0
47.0,1.0,19.0,3.0,8610.0,8.0,13.0,40.0,1.0,1.0
67.0,2.0,24.0,1.0,2040.0,8.0,0.0,50.0,1.0,1.0
66.0,2.0,21.0,1.0,4220.0,6.0,1.0,7.0,2.0,1.0
49.0,1.0,19.0,3.0,440.0,47.0,0.0,50.0,2.0,1.0
32.0,1.0,20.0,5.0,9130.0,56.0,0.0,30.0,1.0,1.0
30.0,1.0,16.0,5.0,5400.0,16.0,13.0,40.0,2.0,1.0
24.0,1.0,16.0,5.0,4700.0,8.0,0.0,40.0,2.0,5.0
29.0,1.0,16.0,5.0,5000.0,8.0,13.0,40.0,1.0,5.0
28.0,2.0,21.0,5.0,2722.0,51.0,15.0,28.0,2.0,1.0
45.0,2.0,21.0,5.0,3255.0,31.0,0.0,40.0,2.0,1.0
38.0,2.0,20.0,5.0,3220.0,8.0,0.0,36.0,2.0,1.0
17.0,1.0,13.0,5.0,4020.0,8.0,2.0,25.0,2.0,1.0
35.0,1.0,18.0,5.0,9005.0,6.0,13.0,40.0,1.0,1.0
31.0,1.0,21.0,1.0,800.0,17.0,0.0,65.0,2.0,1.0
31.0,1.0,21.0,1.0,20.0,17.0,1.0,45.0,1.0,1.0
35.0,1.0,20.0,1.0,630.0,8.0,0.0,40.0,2.0,1.0
41.0,1.0,20.0,1.0,2830.0,8.0,1.0,40.0,1.0,1.0
63.0,1.0,16.0,1.0,340.0,31.0,0.0,42.0,1.0,1.0
48.0,1.0,21.0,5.0,8000.0,42.0,15.0,34.0,1.0,1.0
36.0,1.0,20.0,1.0,9050.0,20.0,15.0,40.0,2.0,1.0
36.0,3.0,18.0,3.0,7700.0,25.0,15.0,40.0,1.0,1.0
33.0,1.0,21.0,5.0,5240.0,39.0,15.0,40.0,1.0,1.0
30.0,1.0,18.0,5.0,4600.0,12.0,15.0,40.0,2.0,1.0
25.0,1.0,17.0,5.0,4020.0,8.0,0.0,40.0,1.0,1.0
24.0,1.0,19.0,5.0,4840.0,4.0,13.0,35.0,2.0,1.0
53.0,1.0,20.0,2.0,7330.0,17.0,0.0,40.0,1.0,1.0
60.0,1.0,16.0,1.0,540.0,8.0,0.0,40.0,2.0,1.0
29.0,1.0,19.0,5.0,5310.0,49.0,2.0,40.0,2.0,1.0
27.0,1.0,19.0,5.0,4110.0,36.0,0.0,30.0,2.0,1.0
30.0,2.0,21.0,5.0,420.0,6.0,12.0,40.0,2.0,1.0
25.0,1.0,21.0,5.0,2006.0,462.0,12.0,40.0,2.0,2.0
67.0,5.0,21.0,1.0,5240.0,48.0,0.0,40.0,2.0,1.0
47.0,1.0,16.0,1.0,4750.0,8.0,0.0,60.0,2.0,1.0
48.0,1.0,16.0,1.0,4720.0,20.0,1.0,60.0,1.0,1.0
62.0,1.0,18.0,1.0,1520.0,8.0,0.0,60.0,1.0,1.0
36.0,2.0,18.0,5.0,4760.0,8.0,2.0,16.0,2.0,1.0
49.0,2.0,22.0,1.0,51.0,48.0,0.0,45.0,1.0,1.0
51.0,3.0,21.0,1.0,2320.0,8.0,1.0,40.0,2.0,1.0
21.0,1.0,20.0,5.0,440.0,8.0,2.0,40.0,1.0,1.0
19.0,1.0,16.0,5.0,7200.0,8.0,2.0,40.0,1.0,1.0
33.0,1.0,22.0,1.0,20.0,4.0,0.0,45.0,2.0,1.0
44.0,1.0,19.0,1.0,650.0,501.0,1.0,40.0,1.0,1.0
64.0,1.0,16.0,3.0,4510.0,8.0,0.0,40.0,2.0,1.0
31.0,5.0,21.0,5.0,1860.0,126.0,0.0,44.0,2.0,1.0
40.0,1.0,17.0,1.0,4710.0,8.0,0.0,45.0,1.0,1.0
36.0,1.0,21.0,1.0,440.0,8.0,1.0,40.0,2.0,1.0
63.0,1.0,18.0,1.0,5600.0,8.0,0.0,40.0,1.0,1.0
59.0,6.0,19.0,3.0,1545.0,39.0,0.0,40.0,1.0,1.0
31.0,1.0,22.0,5.0,2205.0,8.0,0.0,40.0,2.0,2.0
50.0,2.0,20.0,3.0,3322.0,8.0,0.0,14.0,2.0,1.0
18.0,1.0,14.0,5.0,4110.0,8.0,2.0,8.0,2.0,1.0
28.0,1.0,20.0,1.0,2752.0,51.0,0.0,50.0,1.0,1.0
28.0,1.0,21.0,1.0,725.0,34.0,1.0,40.0,2.0,1.0
36.0,1.0,22.0,1.0,9030.0,8.0,0.0,40.0,1.0,1.0
48.0,1.0,21.0,1.0,1530.0,427.0,0.0,40.0,1.0,2.0
38.0,1.0,21.0,1.0,2016.0,427.0,1.0,18.0,2.0,2.0
28.0,4.0,22.0,5.0,1760.0,48.0,0.0,50.0,2.0,1.0
47.0,1.0,21.0,3.0,110.0,8.0,0.0,65.0,1.0,1.0
29.0,7.0,21.0,5.0,440.0,50.0,13.0,50.0,2.0,1.0
19.0,7.0,16.0,4.0,10.0,8.0,0.0,20.0,2.0,1.0
60.0,1.0,19.0,1.0,1106.0,8.0,0.0,45.0,1.0,2.0
30.0,1.0,19.0,5.0,1021.0,8.0,2.0,40.0,1.0,9.0
70.0,7.0,24.0,1.0,310.0,8.0,0.0,50.0,1.0,1.0
42.0,1.0,17.0,3.0,4220.0,8.0,0.0,48.0,1.0,1.0
35.0,1.0,22.0,1.0,710.0,51.0,0.0,40.0,1.0,1.0
32.0,1.0,21.0,1.0,3255.0,12.0,1.0,38.0,2.0,1.0
71.0,7.0,23.0,1.0,3090.0,46.0,0.0,38.0,1.0,1.0
34.0,1.0,21.0,5.0,4760.0,6.0,0.0,35.0,2.0,1.0
30.0,1.0,17.0,3.0,9620.0,48.0,13.0,40.0,1.0,1.0
51.0,7.0,16.0,3.0,20.0,8.0,0.0,80.0,1.0,1.0
30.0,1.0,15.0,5.0,6410.0,8.0,4.0,40.0,1.0,1.0
55.0,1.0,15.0,4.0,6200.0,303.0,13.0,40.0,2.0,1.0
72.0,1.0,17.0,2.0,5000.0,29.0,0.0,40.0,2.0,1.0
33.0,1.0,21.0,1.0,1021.0,42.0,0.0,55.0,1.0,1.0
27.0,1.0,20.0,1.0,1031.0,17.0,1.0,55.0,2.0,1.0
58.0,1.0,21.0,1.0,1750.0,17.0,0.0,40.0,1.0,1.0
52.0,1.0,16.0,1.0,5860.0,17.0,1.0,40.0,2.0,1.0
35.0,1.0,21.0,3.0,960.0,42.0,0.0,40.0,1.0,1.0
35.0,1.0,16.0,3.0,4850.0,365.0,12.0,40.0,1.0,1.0
56.0,1.0,24.0,1.0,1750.0,4.0,0.0,40.0,1.0,1.0
34.0,1.0,23.0,1.0,3250.0,247.0,0.0,40.0,2.0,6.0
33.0,1.0,22.0,1.0,1021.0,247.0,1.0,40.0,1.0,6.0
71.0,1.0,18.0,1.0,600.0,8.0,0.0,40.0,1.0,1.0
64.0,1.0,19.0,1.0,5240.0,36.0,1.0,40.0,2.0,1.0
65.0,1.0,19.0,1.0,9130.0,8.0,0.0,50.0,1.0,1.0
60.0,1.0,19.0,1.0,5120.0,4.0,1.0,40.0,2.0,1.0
39.0,1.0,19.0,1.0,2722.0,36.0,1.0,80.0,1.0,1.0
76.0,1.0,21.0,1.0,530.0,8.0,0.0,1.0,2.0,1.0
42.0,6.0,21.0,5.0,6410.0,8.0,0.0,40.0,1.0,1.0
29.0,1.0,21.0,1.0,800.0,31.0,1.0,40.0,2.0,1.0
36.0,1.0,22.0,1.0,3255.0,36.0,0.0,7.0,2.0,1.0
37.0,1.0,23.0,1.0,3090.0,26.0,1.0,50.0,1.0,1.0
52.0,6.0,21.0,1.0,440.0,8.0,1.0,55.0,1.0,1.0
51.0,1.0,19.0,1.0,5000.0,6.0,0.0,38.0,2.0,1.0
35.0,5.0,22.0,1.0,4465.0,29.0,1.0,40.0,1.0,1.0
18.0,1.0,16.0,5.0,9130.0,4.0,2.0,10.0,1.0,1.0
63.0,2.0,21.0,1.0,3255.0,39.0,0.0,36.0,2.0,1.0
70.0,1.0,21.0,1.0,8610.0,9.0,0.0,25.0,1.0,1.0
68.0,3.0,22.0,1.0,4710.0,25.0,1.0,55.0,2.0,1.0
52.0,1.0,8.0,1.0,4020.0,313.0,0.0,48.0,1.0,8.0
24.0,1.0,20.0,5.0,5160.0,313.0,2.0,30.0,2.0,8.0
20.0,2.0,19.0,5.0,4720.0,8.0,2.0,4.0,2.0,1.0
20.0,2.0,13.0,1.0,5610.0,6.0,9.0,40.0,1.0,1.0
58.0,1.0,1.0,1.0,6050.0,303.0,1.0,17.0,1.0,8.0
32.0,1.0,19.0,5.0,9130.0,217.0,0.0,48.0,1.0,6.0
30.0,2.0,21.0,5.0,2002.0,8.0,13.0,40.0,2.0,1.0
60.0,2.0,18.0,1.0,1050.0,40.0,0.0,45.0,1.0,1.0
63.0,1.0,18.0,1.0,7750.0,18.0,1.0,45.0,2.0,1.0
56.0,7.0,15.0,1.0,4700.0,8.0,0.0,40.0,2.0,1.0
58.0,1.0,14.0,1.0,9240.0,8.0,1.0,65.0,1.0,1.0
32.0,1.0,14.0,5.0,6260.0,8.0,2.0,45.0,1.0,1.0
65.0,1.0,20.0,3.0,4850.0,19.0,0.0,62.0,1.0,1.0
38.0,1.0,21.0,1.0,4850.0,6.0,0.0,50.0,1.0,9.0
38.0,1.0,21.0,1.0,440.0,6.0,1.0,25.0,2.0,9.0
58.0,2.0,19.0,1.0,2545.0,8.0,0.0,26.0,2.0,1.0
59.0,4.0,21.0,1.0,310.0,8.0,1.0,40.0,1.0,1.0
35.0,4.0,24.0,1.0,2205.0,6.0,0.0,45.0,2.0,1.0
41.0,1.0,24.0,1.0,1410.0,39.0,1.0,50.0,1.0,1.0
37.0,7.0,23.0,1.0,2100.0,8.0,0.0,60.0,1.0,1.0
35.0,1.0,21.0,1.0,51.0,6.0,1.0,55.0,2.0,1.0
46.0,1.0,18.0,1.0,9620.0,8.0,0.0,40.0,1.0,1.0
48.0,1.0,12.0,1.0,4220.0,5.0,1.0,35.0,2.0,1.0
31.0,3.0,21.0,5.0,3870.0,8.0,0.0,40.0,1.0,1.0
52.0,6.0,21.0,1.0,1825.0,8.0,0.0,40.0,2.0,1.0
50.0,1.0,21.0,1.0,1021.0,17.0,1.0,45.0,1.0,1.0
18.0,1.0,16.0,5.0,4055.0,8.0,2.0,16.0,1.0,1.0
38.0,1.0,19.0,1.0,630.0,48.0,0.0,40.0,2.0,1.0
39.0,1.0,19.0,1.0,440.0,35.0,1.0,60.0,1.0,1.0
37.0,1.0,23.0,5.0,4850.0,55.0,0.0,60.0,1.0,1.0
60.0,7.0,21.0,1.0,3261.0,48.0,0.0,30.0,2.0,1.0
63.0,1.0,19.0,1.0,4110.0,16.0,0.0,40.0,2.0,1.0
70.0,1.0,19.0,1.0,4030.0,48.0,1.0,30.0,1.0,1.0
57.0,4.0,22.0,1.0,230.0,49.0,0.0,45.0,1.0,1.0
57.0,1.0,21.0,1.0,5400.0,49.0,1.0,20.0,2.0,1.0
35.0,4.0,22.0,1.0,2205.0,8.0,0.0,40.0,1.0,1.0
31.0,4.0,21.0,1.0,2310.0,55.0,1.0,40.0,2.0,1.0
27.0,1.0,20.0,5.0,3424.0,6.0,0.0,75.0,2.0,1.0
65.0,6.0,16.0,5.0,5110.0,8.0,0.0,22.0,2.0,1.0
67.0,1.0,14.0,2.0,3255.0,217.0,0.0,40.0,2.0,6.0
56.0,6.0,19.0,3.0,710.0,17.0,0.0,50.0,2.0,1.0
32.0,1.0,19.0,5.0,4810.0,8.0,0.0,40.0,2.0,1.0
52.0,3.0,21.0,3.0,2310.0,8.0,0.0,40.0,1.0,1.0
54.0,6.0,21.0,1.0,4710.0,6.0,0.0,40.0,1.0,1.0
37.0,1.0,21.0,5.0,3550.0,8.0,0.0,40.0,2.0,1.0
36.0,2.0,18.0,5.0,2360.0,48.0,13.0,15.0,1.0,5.0
63.0,1.0,19.0,3.0,2640.0,6.0,0.0,40.0,2.0,1.0
63.0,1.0,16.0,1.0,2640.0,42.0,11.0,40.0,1.0,1.0
41.0,1.0,23.0,1.0,2100.0,31.0,0.0,65.0,2.0,1.0
33.0,1.0,23.0,1.0,2100.0,449.0,1.0,60.0,1.0,1.0
25.0,1.0,19.0,5.0,4110.0,27.0,0.0,45.0,2.0,1.0
29.0,1.0,21.0,5.0,5600.0,34.0,13.0,60.0,1.0,1.0
51.0,1.0,19.0,1.0,2545.0,8.0,0.0,25.0,2.0,1.0
57.0,1.0,21.0,1.0,300.0,26.0,1.0,40.0,1.0,1.0
21.0,1.0,16.0,5.0,9620.0,8.0,2.0,17.0,1.0,1.0
21.0,1.0,16.0,5.0,4720.0,8.0,2.0,33.0,1.0,1.0
50.0,2.0,13.0,3.0,5120.0,303.0,0.0,30.0,2.0,1.0
56.0,1.0,17.0,1.0,9130.0,36.0,0.0,55.0,1.0,1.0
57.0,1.0,16.0,1.0,650.0,6.0,1.0,30.0,2.0,1.0
21.0,1.0,16.0,5.0,2360.0,8.0,2.0,12.0,1.0,1.0
46.0,1.0,22.0,1.0,4700.0,45.0,0.0,50.0,1.0,1.0
66.0,1.0,21.0,3.0,8256.0,29.0,0.0,40.0,1.0,1.0
65.0,3.0,21.0,3.0,160.0,8.0,0.0,40.0,1.0,1.0
37.0,1.0,22.0,1.0,800.0,56.0,0.0,45.0,1.0,1.0
37.0,1.0,19.0,1.0,5860.0,8.0,1.0,30.0,2.0,1.0
35.0,1.0,4.0,1.0,4140.0,303.0,0.0,40.0,1.0,1.0
30.0,1.0,13.0,1.0,4720.0,303.0,1.0,40.0,2.0,1.0
67.0,1.0,16.0,1.0,7260.0,49.0,0.0,40.0,1.0,1.0
75.0,4.0,20.0,1.0,2310.0,40.0,1.0,16.0,2.0,1.0
51.0,2.0,21.0,1.0,350.0,8.0,0.0,60.0,1.0,1.0
45.0,3.0,21.0,1.0,3150.0,31.0,1.0,40.0,2.0,1.0
21.0,1.0,16.0,5.0,4720.0,6.0,2.0,35.0,2.0,1.0
21.0,1.0,16.0,5.0,230.0,8.0,2.0,40.0,1.0,1.0
72.0,1.0,19.0,3.0,5120.0,8.0,0.0,24.0,2.0,1.0
41.0,1.0,17.0,1.0,4700.0,55.0,0.0,45.0,1.0,1.0
32.0,1.0,19.0,1.0,340.0,8.0,1.0,50.0,2.0,1.0
39.0,8.0,16.0,1.0,4251.0,16.0,0.0,40.0,1.0,1.0
56.0,1.0,20.0,1.0,6200.0,19.0,0.0,50.0,1.0,9.0
54.0,1.0,16.0,1.0,5740.0,8.0,1.0,50.0,2.0,1.0
36.0,1.0,21.0,1.0,350.0,27.0,0.0,36.0,2.0,1.0
36.0,7.0,19.0,1.0,6250.0,8.0,1.0,40.0,1.0,1.0
69.0,7.0,16.0,5.0,205.0,8.0,0.0,70.0,1.0,1.0
60.0,6.0,23.0,1.0,800.0,56.0,1.0,45.0,2.0,1.0
25.0,7.0,21.0,5.0,1032.0,8.0,0.0,40.0,1.0,1.0
27.0,7.0,21.0,1.0,5110.0,29.0,0.0,20.0,2.0,1.0
29.0,7.0,18.0,1.0,6200.0,8.0,1.0,70.0,1.0,1.0
65.0,7.0,23.0,1.0,2100.0,18.0,0.0,25.0,2.0,1.0
66.0,7.0,23.0,1.0,10.0,18.0,1.0,35.0,1.0,1.0
57.0,1.0,18.0,1.0,1555.0,17.0,0.0,40.0,1.0,1.0
57.0,1.0,21.0,1.0,2310.0,17.0,1.0,40.0,1.0,1.0
59.0,1.0,16.0,5.0,7340.0,34.0,0.0,40.0,1.0,1.0
36.0,1.0,21.0,1.0,3310.0,48.0,0.0,36.0,2.0,1.0
38.0,3.0,21.0,1.0,3870.0,11.0,1.0,50.0,1.0,1.0
93.0,1.0,17.0,1.0,4750.0,36.0,0.0,25.0,1.0,1.0
54.0,1.0,22.0,1.0,440.0,8.0,0.0,50.0,2.0,1.0
57.0,1.0,21.0,1.0,150.0,138.0,1.0,60.0,1.0,1.0
53.0,1.0,19.0,3.0,4700.0,27.0,0.0,50.0,2.0,1.0
46.0,1.0,19.0,4.0,540.0,17.0,0.0,45.0,1.0,1.0
63.0,1.0,19.0,3.0,5840.0,28.0,0.0,40.0,2.0,2.0
57.0,7.0,21.0,1.0,725.0,42.0,0.0,20.0,2.0,1.0
55.0,1.0,24.0,1.0,120.0,8.0,1.0,50.0,1.0,1.0
17.0,3.0,14.0,5.0,4740.0,8.0,2.0,10.0,1.0,1.0
38.0,1.0,14.0,3.0,6260.0,8.0,0.0,40.0,1.0,1.0
54.0,1.0,16.0,1.0,9130.0,47.0,0.0,40.0,1.0,2.0
42.0,1.0,16.0,1.0,4540.0,360.0,1.0,60.0,1.0,1.0
60.0,1.0,21.0,1.0,120.0,6.0,0.0,50.0,2.0,1.0
60.0,3.0,20.0,1.0,650.0,32.0,1.0,50.0,1.0,1.0
47.0,1.0,18.0,1.0,5940.0,48.0,0.0,40.0,1.0,1.0
54.0,1.0,21.0,1.0,710.0,24.0,1.0,40.0,2.0,1.0
29.0,1.0,19.0,5.0,4720.0,6.0,4.0,16.0,1.0,1.0
24.0,1.0,21.0,5.0,565.0,8.0,15.0,10.0,1.0,1.0
39.0,1.0,22.0,3.0,1220.0,18.0,0.0,50.0,1.0,1.0
42.0,1.0,19.0,3.0,5940.0,17.0,0.0,40.0,2.0,1.0
45.0,2.0,16.0,5.0,3655.0,39.0,13.0,40.0,2.0,1.0
60.0,1.0,21.0,3.0,310.0,42.0,0.0,55.0,2.0,1.0
58.0,7.0,20.0,5.0,2722.0,23.0,13.0,40.0,1.0,1.0
56.0,1.0,18.0,3.0,5860.0,29.0,0.0,30.0,2.0,1.0
59.0,1.0,16.0,3.0,8990.0,8.0,0.0,40.0,1.0,1.0
66.0,6.0,18.0,1.0,6410.0,35.0,0.0,35.0,2.0,1.0
68.0,1.0,21.0,1.0,4760.0,42.0,1.0,40.0,1.0,1.0
43.0,1.0,20.0,1.0,120.0,8.0,1.0,40.0,1.0,1.0
65.0,7.0,22.0,1.0,4920.0,36.0,0.0,30.0,2.0,1.0
63.0,7.0,16.0,1.0,6200.0,8.0,1.0,40.0,1.0,1.0
59.0,2.0,21.0,3.0,726.0,6.0,0.0,40.0,2.0,1.0
58.0,7.0,21.0,5.0,5510.0,6.0,0.0,50.0,1.0,1.0
29.0,1.0,21.0,5.0,410.0,25.0,0.0,40.0,2.0,1.0
28.0,1.0,13.0,1.0,6230.0,303.0,0.0,43.0,1.0,1.0
32.0,2.0,13.0,1.0,5610.0,8.0,1.0,23.0,2.0,1.0
54.0,1.0,9.0,3.0,4220.0,303.0,8.0,40.0,2.0,1.0
46.0,7.0,23.0,1.0,3000.0,17.0,1.0,50.0,1.0,1.0
41.0,1.0,19.0,5.0,7315.0,38.0,0.0,40.0,1.0,1.0
25.0,1.0,22.0,1.0,1420.0,48.0,0.0,40.0,2.0,1.0
25.0,1.0,21.0,1.0,220.0,8.0,1.0,25.0,1.0,1.0
28.0,1.0,19.0,5.0,5300.0,8.0,12.0,38.0,1.0,1.0
62.0,1.0,21.0,1.0,4850.0,38.0,1.0,50.0,1.0,1.0
27.0,1.0,19.0,5.0,7260.0,8.0,2.0,40.0,1.0,9.0
43.0,3.0,19.0,1.0,3720.0,8.0,0.0,56.0,1.0,1.0
45.0,1.0,18.0,1.0,910.0,8.0,1.0,40.0,2.0,1.0
61.0,1.0,24.0,1.0,1530.0,48.0,0.0,40.0,1.0,1.0
60.0,1.0,21.0,1.0,3300.0,51.0,1.0,20.0,2.0,1.0
63.0,1.0,16.0,1.0,8990.0,8.0,0.0,40.0,1.0,1.0
63.0,1.0,16.0,1.0,120.0,8.0,1.0,45.0,2.0,1.0
40.0,1.0,21.0,1.0,3255.0,6.0,0.0,40.0,2.0,9.0
44.0,1.0,19.0,1.0,3603.0,243.0,1.0,35.0,1.0,1.0
57.0,6.0,19.0,3.0,3930.0,6.0,0.0,40.0,1.0,1.0
65.0,3.0,21.0,3.0,1010.0,42.0,0.0,8.0,2.0,1.0
44.0,2.0,16.0,1.0,440.0,303.0,0.0,40.0,1.0,8.0
20.0,1.0,19.0,5.0,5160.0,8.0,2.0,30.0,2.0,8.0
43.0,1.0,9.0,3.0,1430.0,303.0,5.0,40.0,1.0,8.0
32.0,2.0,22.0,5.0,3030.0,8.0,0.0,40.0,2.0,1.0
33.0,1.0,21.0,5.0,51.0,27.0,15.0,35.0,2.0,1.0
34.0,1.0,23.0,1.0,3090.0,20.0,1.0,90.0,1.0,1.0
57.0,7.0,23.0,1.0,2100.0,8.0,0.0,60.0,2.0,1.0
56.0,4.0,22.0,1.0,230.0,34.0,1.0,50.0,2.0,1.0
37.0,7.0,16.0,3.0,4251.0,303.0,0.0,60.0,1.0,1.0
54.0,1.0,17.0,1.0,9620.0,53.0,2.0,40.0,1.0,9.0
56.0,2.0,21.0,1.0,3255.0,55.0,0.0,36.0,1.0,1.0
48.0,1.0,21.0,1.0,3424.0,6.0,1.0,32.0,2.0,1.0
68.0,1.0,21.0,3.0,5850.0,31.0,0.0,40.0,2.0,1.0
78.0,7.0,20.0,1.0,4920.0,20.0,0.0,1.0,1.0,1.0
32.0,1.0,21.0,1.0,850.0,9.0,0.0,40.0,2.0,1.0
35.0,1.0,21.0,1.0,220.0,48.0,1.0,40.0,1.0,1.0
65.0,1.0,18.0,1.0,5740.0,8.0,0.0,33.0,2.0,1.0
67.0,6.0,19.0,1.0,6050.0,8.0,1.0,35.0,1.0,1.0
21.0,1.0,19.0,5.0,4110.0,8.0,0.0,20.0,2.0,1.0
20.0,1.0,19.0,5.0,9365.0,41.0,12.0,27.0,2.0,1.0
20.0,1.0,18.0,5.0,9365.0,49.0,12.0,45.0,1.0,1.0
54.0,1.0,17.0,3.0,5610.0,17.0,0.0,50.0,1.0,1.0
69.0,1.0,19.0,3.0,4530.0,42.0,0.0,40.0,2.0,1.0
52.0,1.0,20.0,5.0,4720.0,6.0,0.0,45.0,2.0,1.0
45.0,3.0,20.0,1.0,3930.0,46.0,0.0,40.0,2.0,1.0
49.0,1.0,14.0,1.0,9130.0,29.0,1.0,50.0,1.0,3.0
22.0,1.0,16.0,1.0,5400.0,31.0,2.0,40.0,2.0,9.0
25.0,1.0,16.0,1.0,4251.0,8.0,9.0,40.0,1.0,3.0
37.0,5.0,21.0,1.0,9810.0,37.0,0.0,60.0,1.0,1.0
34.0,1.0,20.0,1.0,9130.0,8.0,0.0,45.0,1.0,1.0
31.0,1.0,20.0,1.0,3323.0,8.0,1.0,32.0,2.0,1.0
48.0,3.0,21.0,1.0,5000.0,8.0,0.0,45.0,1.0,1.0
45.0,3.0,21.0,1.0,3255.0,39.0,1.0,50.0,2.0,1.0
22.0,3.0,21.0,5.0,2310.0,42.0,4.0,40.0,2.0,1.0
42.0,4.0,23.0,3.0,3090.0,20.0,0.0,50.0,1.0,1.0
31.0,2.0,21.0,5.0,3255.0,53.0,13.0,40.0,2.0,1.0
30.0,1.0,21.0,5.0,110.0,27.0,0.0,45.0,1.0,1.0
26.0,1.0,21.0,5.0,4840.0,6.0,0.0,45.0,1.0,1.0
26.0,1.0,21.0,5.0,4760.0,6.0,12.0,45.0,1.0,1.0
51.0,1.0,21.0,1.0,350.0,47.0,0.0,44.0,1.0,1.0
44.0,1.0,21.0,1.0,3255.0,6.0,1.0,40.0,2.0,1.0
19.0,1.0,16.0,5.0,9645.0,8.0,4.0,30.0,1.0,1.0
17.0,8.0,14.0,5.0,4600.0,8.0,4.0,8.0,2.0,1.0
60.0,1.0,19.0,3.0,3500.0,20.0,0.0,36.0,2.0,1.0
22.0,1.0,21.0,5.0,7100.0,18.0,0.0,40.0,2.0,1.0
21.0,1.0,21.0,5.0,2634.0,18.0,12.0,40.0,2.0,1.0
47.0,7.0,19.0,1.0,1050.0,8.0,0.0,30.0,1.0,1.0
47.0,1.0,21.0,1.0,910.0,53.0,1.0,25.0,2.0,1.0
42.0,1.0,24.0,1.0,1520.0,207.0,0.0,40.0,1.0,6.0
62.0,1.0,21.0,1.0,4740.0,30.0,0.0,40.0,1.0,1.0
60.0,3.0,21.0,1.0,2320.0,8.0,1.0,42.0,2.0,1.0
60.0,1.0,21.0,1.0,3550.0,55.0,1.0,50.0,1.0,1.0
22.0,1.0,16.0,5.0,4110.0,8.0,2.0,20.0,2.0,1.0
59.0,1.0,20.0,3.0,2360.0,22.0,0.0,50.0,2.0,2.0
48.0,4.0,20.0,3.0,9210.0,46.0,0.0,40.0,2.0,1.0
30.0,1.0,16.0,3.0,3255.0,46.0,2.0,24.0,2.0,1.0
19.0,1.0,16.0,5.0,5240.0,8.0,0.0,40.0,2.0,1.0
22.0,1.0,14.0,5.0,4251.0,8.0,13.0,40.0,1.0,1.0
61.0,1.0,21.0,3.0,1021.0,26.0,0.0,40.0,1.0,1.0
62.0,1.0,19.0,3.0,1108.0,15.0,0.0,45.0,2.0,6.0
54.0,1.0,16.0,3.0,4020.0,22.0,6.0,38.0,1.0,9.0
30.0,4.0,20.0,1.0,3870.0,8.0,0.0,60.0,1.0,1.0
29.0,1.0,16.0,1.0,5740.0,8.0,1.0,50.0,2.0,1.0
